Physics,Chemistry,Math,Computer,Average Marks,Total Marks,Percentages %,Grades,Final Results
43,42,82,6,43.25,173.0,43.25,C,FAIL
84,32,23,70,52.25,209.0,52.25,C+,FAIL
3,30,78,31,35.5,142.0,35.5,C,FAIL
97,57,41,48,60.75,243.0,60.75,B,PASS
79,12,35,84,52.5,210.0,52.5,C+,FAIL
80,89,15,14,49.5,198.0,49.5,C,FAIL
50,87,62,84,70.75,283.0,70.75,B+,PASS
92,36,79,72,69.75,279.0,69.75,B,PASS
84,14,46,25,42.25,169.0,42.25,C,FAIL
7,34,51,49,35.25,141.0,35.25,C,FAIL
3,66,26,48,35.75,143.0,35.75,C,FAIL
14,64,19,54,37.75,151.0,37.75,C,FAIL
59,74,95,72,75.0,300.0,75.0,B+,PASS
73,79,27,53,58.0,232.0,58.0,C+,FAIL
11,72,72,72,56.75,227.0,56.75,C+,FAIL
98,55,44,49,61.5,246.0,61.5,B,PASS
92,58,0,99,62.25,249.0,62.25,B,FAIL
4,36,22,65,31.75,127.0,31.75,NG,FAIL
42,9,96,23,42.5,170.0,42.5,C,FAIL
54,21,24,2,25.25,101.0,25.25,NG,FAIL
14,57,86,88,61.25,245.0,61.25,B,FAIL
98,53,28,97,69.0,276.0,69.0,B,FAIL
35,56,85,23,49.75,199.0,49.75,C,FAIL
19,15,17,40,22.75,91.0,22.75,NG,FAIL
11,57,60,61,47.25,189.0,47.25,C,FAIL
26,31,92,55,51.0,204.0,51.0,C+,FAIL
53,55,37,50,48.75,195.0,48.75,C,PASS
23,94,76,4,49.25,197.0,49.25,C,FAIL
73,26,96,1,49.0,196.0,49.0,C,FAIL
83,67,81,28,64.75,259.0,64.75,B,FAIL
25,18,74,6,30.75,123.0,30.75,NG,FAIL
50,10,69,39,42.0,168.0,42.0,C,FAIL
8,47,46,22,30.75,123.0,30.75,NG,FAIL
59,52,65,37,53.25,213.0,53.25,C+,PASS
51,33,36,78,49.5,198.0,49.5,C,FAIL
45,18,29,57,37.25,149.0,37.25,C,FAIL
14,52,68,5,34.75,139.0,34.75,NG,FAIL
45,79,80,35,59.75,239.0,59.75,C+,PASS
82,57,66,43,62.0,248.0,62.0,B,PASS
61,52,69,84,66.5,266.0,66.5,B,PASS
57,72,39,74,60.5,242.0,60.5,B,PASS
87,1,53,84,56.25,225.0,56.25,C+,FAIL
31,44,24,79,44.5,178.0,44.5,C,FAIL
95,21,55,65,59.0,236.0,59.0,C+,FAIL
18,27,28,43,29.0,116.0,29.0,NG,FAIL
66,39,55,64,56.0,224.0,56.0,C+,PASS
3,63,18,41,31.25,125.0,31.25,NG,FAIL
60,90,10,79,59.75,239.0,59.75,C+,FAIL
90,97,75,97,89.75,359.0,89.75,A,PASS
59,78,59,12,52.0,208.0,52.0,C+,FAIL
34,74,73,72,63.25,253.0,63.25,B,FAIL
28,3,0,81,28.0,112.0,28.0,NG,FAIL
92,69,96,25,70.5,282.0,70.5,B+,FAIL
4,7,35,85,32.75,131.0,32.75,NG,FAIL
41,27,83,90,60.25,241.0,60.25,B,FAIL
94,51,97,49,72.75,291.0,72.75,B+,PASS
23,56,17,24,30.0,120.0,30.0,NG,FAIL
46,76,46,71,59.75,239.0,59.75,C+,PASS
51,66,32,4,38.25,153.0,38.25,C,FAIL
3,43,51,78,43.75,175.0,43.75,C,FAIL
88,6,60,10,41.0,164.0,41.0,C,FAIL
98,2,52,55,51.75,207.0,51.75,C+,FAIL
40,40,89,19,47.0,188.0,47.0,C,FAIL
49,1,96,44,47.5,190.0,47.5,C,FAIL
31,19,60,23,33.25,133.0,33.25,NG,FAIL
5,16,20,79,30.0,120.0,30.0,NG,FAIL
87,31,1,67,46.5,186.0,46.5,C,FAIL
33,10,8,43,23.5,94.0,23.5,NG,FAIL
93,10,70,6,44.75,179.0,44.75,C,FAIL
1,51,43,77,43.0,172.0,43.0,C,FAIL
33,68,94,70,66.25,265.0,66.25,B,FAIL
51,31,61,72,53.75,215.0,53.75,C+,FAIL
41,77,35,47,50.0,200.0,50.0,C+,PASS
79,7,53,14,38.25,153.0,38.25,C,FAIL
0,45,55,21,30.25,121.0,30.25,NG,FAIL
80,59,52,81,68.0,272.0,68.0,B,PASS
55,97,99,81,83.0,332.0,83.0,A,PASS
66,25,63,38,48.0,192.0,48.0,C,FAIL
70,5,44,60,44.75,179.0,44.75,C,FAIL
48,67,98,98,77.75,311.0,77.75,B+,PASS
63,5,59,40,41.75,167.0,41.75,C,FAIL
7,40,86,55,47.0,188.0,47.0,C,FAIL
7,4,70,66,36.75,147.0,36.75,C,FAIL
85,36,42,2,41.25,165.0,41.25,C,FAIL
63,17,45,23,37.0,148.0,37.0,C,FAIL
2,81,32,1,29.0,116.0,29.0,NG,FAIL
68,66,71,84,72.25,289.0,72.25,B+,PASS
73,40,53,34,50.0,200.0,50.0,C+,FAIL
29,28,19,12,22.0,88.0,22.0,NG,FAIL
65,69,8,83,56.25,225.0,56.25,C+,FAIL
33,92,87,83,73.75,295.0,73.75,B+,FAIL
52,89,87,42,67.5,270.0,67.5,B,PASS
31,83,65,17,49.0,196.0,49.0,C,FAIL
37,79,97,80,73.25,293.0,73.25,B+,PASS
97,7,70,52,56.5,226.0,56.5,C+,FAIL
38,79,70,72,64.75,259.0,64.75,B,PASS
81,57,45,91,68.5,274.0,68.5,B,PASS
33,40,48,82,50.75,203.0,50.75,C+,FAIL
13,91,87,9,50.0,200.0,50.0,C+,FAIL
30,53,91,91,66.25,265.0,66.25,B,FAIL
12,17,95,8,33.0,132.0,33.0,NG,FAIL
13,55,23,66,39.25,157.0,39.25,C,FAIL
64,86,36,90,69.0,276.0,69.0,B,PASS
68,31,47,67,53.25,213.0,53.25,C+,FAIL
63,39,18,16,34.0,136.0,34.0,NG,FAIL
86,0,15,33,33.5,134.0,33.5,NG,FAIL
6,81,6,43,34.0,136.0,34.0,NG,FAIL
18,32,23,1,18.5,74.0,18.5,NG,FAIL
93,19,1,55,42.0,168.0,42.0,C,FAIL
96,45,39,92,68.0,272.0,68.0,B,PASS
81,48,41,14,46.0,184.0,46.0,C,FAIL
9,36,39,2,21.5,86.0,21.5,NG,FAIL
91,72,23,37,55.75,223.0,55.75,C+,FAIL
60,24,42,14,35.0,140.0,35.0,C,FAIL
3,93,29,48,43.25,173.0,43.25,C,FAIL
94,37,97,58,71.5,286.0,71.5,B+,PASS
93,92,22,34,60.25,241.0,60.25,B,FAIL
66,39,56,34,48.75,195.0,48.75,C,FAIL
51,68,65,41,56.25,225.0,56.25,C+,PASS
32,99,82,8,55.25,221.0,55.25,C+,FAIL
84,65,70,0,54.75,219.0,54.75,C+,FAIL
54,73,42,17,46.5,186.0,46.5,C,FAIL
76,97,90,41,76.0,304.0,76.0,B+,PASS
13,78,71,30,48.0,192.0,48.0,C,FAIL
1,14,14,11,10.0,40.0,10.0,NG,FAIL
49,14,86,58,51.75,207.0,51.75,C+,FAIL
5,12,73,41,32.75,131.0,32.75,NG,FAIL
44,46,72,62,56.0,224.0,56.0,C+,PASS
25,67,42,83,54.25,217.0,54.25,C+,FAIL
44,58,49,78,57.25,229.0,57.25,C+,PASS
19,60,39,82,50.0,200.0,50.0,C+,FAIL
13,77,63,0,38.25,153.0,38.25,C,FAIL
67,88,50,59,66.0,264.0,66.0,B,PASS
6,38,22,36,25.5,102.0,25.5,NG,FAIL
21,70,26,34,37.75,151.0,37.75,C,FAIL
93,59,28,61,60.25,241.0,60.25,B,FAIL
29,71,16,67,45.75,183.0,45.75,C,FAIL
35,51,78,59,55.75,223.0,55.75,C+,PASS
65,1,32,16,28.5,114.0,28.5,NG,FAIL
2,85,33,66,46.5,186.0,46.5,C,FAIL
38,88,85,63,68.5,274.0,68.5,B,PASS
58,66,36,34,48.5,194.0,48.5,C,FAIL
56,25,37,39,39.25,157.0,39.25,C,FAIL
24,27,7,85,35.75,143.0,35.75,C,FAIL
46,44,71,25,46.5,186.0,46.5,C,FAIL
1,50,6,53,27.5,110.0,27.5,NG,FAIL
95,67,78,32,68.0,272.0,68.0,B,FAIL
59,93,26,1,44.75,179.0,44.75,C,FAIL
37,10,42,75,41.0,164.0,41.0,C,FAIL
73,48,17,60,49.5,198.0,49.5,C,FAIL
68,32,65,59,56.0,224.0,56.0,C+,FAIL
72,21,91,64,62.0,248.0,62.0,B,FAIL
69,42,9,60,45.0,180.0,45.0,C,FAIL
83,2,66,35,46.5,186.0,46.5,C,FAIL
83,27,85,78,68.25,273.0,68.25,B,FAIL
91,84,44,97,79.0,316.0,79.0,B+,PASS
85,54,90,35,66.0,264.0,66.0,B,PASS
55,69,67,85,69.0,276.0,69.0,B,PASS
3,82,72,80,59.25,237.0,59.25,C+,FAIL
92,29,67,96,71.0,284.0,71.0,B+,FAIL
39,31,12,4,21.5,86.0,21.5,NG,FAIL
75,50,37,62,56.0,224.0,56.0,C+,PASS
28,18,92,82,55.0,220.0,55.0,C+,FAIL
82,93,11,34,55.0,220.0,55.0,C+,FAIL
52,25,4,38,29.75,119.0,29.75,NG,FAIL
27,72,1,9,27.25,109.0,27.25,NG,FAIL
44,15,77,30,41.5,166.0,41.5,C,FAIL
8,39,21,57,31.25,125.0,31.25,NG,FAIL
14,43,16,81,38.5,154.0,38.5,C,FAIL
87,67,73,60,71.75,287.0,71.75,B+,PASS
69,44,15,58,46.5,186.0,46.5,C,FAIL
89,50,45,86,67.5,270.0,67.5,B,PASS
14,74,16,60,41.0,164.0,41.0,C,FAIL
63,23,98,78,65.5,262.0,65.5,B,FAIL
37,76,34,41,47.0,188.0,47.0,C,FAIL
76,76,32,4,47.0,188.0,47.0,C,FAIL
11,13,41,68,33.25,133.0,33.25,NG,FAIL
26,56,21,54,39.25,157.0,39.25,C,FAIL
2,31,43,10,21.5,86.0,21.5,NG,FAIL
70,7,83,4,41.0,164.0,41.0,C,FAIL
94,27,29,18,42.0,168.0,42.0,C,FAIL
19,80,82,98,69.75,279.0,69.75,B,FAIL
69,61,93,28,62.75,251.0,62.75,B,FAIL
20,1,6,37,16.0,64.0,16.0,NG,FAIL
82,88,49,20,59.75,239.0,59.75,C+,FAIL
1,27,94,22,36.0,144.0,36.0,C,FAIL
62,99,35,7,50.75,203.0,50.75,C+,FAIL
15,75,28,33,37.75,151.0,37.75,C,FAIL
18,33,16,31,24.5,98.0,24.5,NG,FAIL
97,7,38,33,43.75,175.0,43.75,C,FAIL
61,22,46,85,53.5,214.0,53.5,C+,FAIL
76,37,89,69,67.75,271.0,67.75,B,PASS
64,26,47,71,52.0,208.0,52.0,C+,FAIL
99,77,76,50,75.5,302.0,75.5,B+,PASS
67,32,92,32,55.75,223.0,55.75,C+,FAIL
0,70,17,59,36.5,146.0,36.5,C,FAIL
66,49,93,17,56.25,225.0,56.25,C+,FAIL
18,58,2,82,40.0,160.0,40.0,C,FAIL
12,92,24,58,46.5,186.0,46.5,C,FAIL
65,58,93,8,56.0,224.0,56.0,C+,FAIL
3,69,97,18,46.75,187.0,46.75,C,FAIL
10,95,67,68,60.0,240.0,60.0,B,FAIL
83,36,34,7,40.0,160.0,40.0,C,FAIL
86,61,38,69,63.5,254.0,63.5,B,PASS
85,76,12,81,63.5,254.0,63.5,B,FAIL
65,50,6,66,46.75,187.0,46.75,C,FAIL
54,81,33,74,60.5,242.0,60.5,B,FAIL
21,13,62,22,29.5,118.0,29.5,NG,FAIL
49,47,73,94,65.75,263.0,65.75,B,PASS
2,40,10,96,37.0,148.0,37.0,C,FAIL
90,30,99,4,55.75,223.0,55.75,C+,FAIL
91,21,20,6,34.5,138.0,34.5,NG,FAIL
53,50,46,38,46.75,187.0,46.75,C,PASS
77,79,58,44,64.5,258.0,64.5,B,PASS
1,13,66,72,38.0,152.0,38.0,C,FAIL
21,78,7,48,38.5,154.0,38.5,C,FAIL
84,78,61,29,63.0,252.0,63.0,B,FAIL
57,34,53,80,56.0,224.0,56.0,C+,FAIL
19,89,25,28,40.25,161.0,40.25,C,FAIL
37,55,26,7,31.25,125.0,31.25,NG,FAIL
63,85,48,95,72.75,291.0,72.75,B+,PASS
45,98,82,97,80.5,322.0,80.5,A,PASS
70,98,16,70,63.5,254.0,63.5,B,FAIL
55,98,90,85,82.0,328.0,82.0,A,PASS
64,60,11,98,58.25,233.0,58.25,C+,FAIL
71,70,15,50,51.5,206.0,51.5,C+,FAIL
29,36,28,40,33.25,133.0,33.25,NG,FAIL
13,48,61,66,47.0,188.0,47.0,C,FAIL
98,33,23,19,43.25,173.0,43.25,C,FAIL
2,58,22,92,43.5,174.0,43.5,C,FAIL
29,98,34,9,42.5,170.0,42.5,C,FAIL
56,33,17,93,49.75,199.0,49.75,C,FAIL
31,73,65,91,65.0,260.0,65.0,B,FAIL
62,92,50,53,64.25,257.0,64.25,B,PASS
33,93,2,28,39.0,156.0,39.0,C,FAIL
89,78,2,54,55.75,223.0,55.75,C+,FAIL
82,25,35,10,38.0,152.0,38.0,C,FAIL
81,67,15,56,54.75,219.0,54.75,C+,FAIL
56,31,79,16,45.5,182.0,45.5,C,FAIL
35,82,22,60,49.75,199.0,49.75,C,FAIL
18,55,51,8,33.0,132.0,33.0,NG,FAIL
8,37,70,45,40.0,160.0,40.0,C,FAIL
47,46,16,29,34.5,138.0,34.5,NG,FAIL
69,7,87,68,57.75,231.0,57.75,C+,FAIL
37,78,70,64,62.25,249.0,62.25,B,PASS
7,71,71,83,58.0,232.0,58.0,C+,FAIL
92,71,58,26,61.75,247.0,61.75,B,FAIL
8,49,24,41,30.5,122.0,30.5,NG,FAIL
10,18,24,31,20.75,83.0,20.75,NG,FAIL
50,63,55,33,50.25,201.0,50.25,C+,FAIL
11,47,82,24,41.0,164.0,41.0,C,FAIL
42,42,44,64,48.0,192.0,48.0,C,PASS
91,50,52,39,58.0,232.0,58.0,C+,PASS
79,52,46,65,60.5,242.0,60.5,B,PASS
77,1,7,70,38.75,155.0,38.75,C,FAIL
30,81,90,75,69.0,276.0,69.0,B,FAIL
84,34,18,50,46.5,186.0,46.5,C,FAIL
91,11,25,70,49.25,197.0,49.25,C,FAIL
17,31,85,35,42.0,168.0,42.0,C,FAIL
42,16,91,87,59.0,236.0,59.0,C+,FAIL
97,32,78,62,67.25,269.0,67.25,B,FAIL
90,71,61,45,66.75,267.0,66.75,B,PASS
5,58,17,85,41.25,165.0,41.25,C,FAIL
84,70,85,82,80.25,321.0,80.25,A,PASS
61,82,63,40,61.5,246.0,61.5,B,PASS
5,50,77,73,51.25,205.0,51.25,C+,FAIL
79,75,9,77,60.0,240.0,60.0,B,FAIL
3,73,14,3,23.25,93.0,23.25,NG,FAIL
64,16,63,13,39.0,156.0,39.0,C,FAIL
15,4,81,52,38.0,152.0,38.0,C,FAIL
30,29,37,54,37.5,150.0,37.5,C,FAIL
88,92,65,90,83.75,335.0,83.75,A,PASS
23,80,22,59,46.0,184.0,46.0,C,FAIL
82,32,52,87,63.25,253.0,63.25,B,FAIL
37,74,74,66,62.75,251.0,62.75,B,PASS
98,96,98,87,94.75,379.0,94.75,A+,PASS
23,52,6,87,42.0,168.0,42.0,C,FAIL
78,52,72,46,62.0,248.0,62.0,B,PASS
57,74,76,17,56.0,224.0,56.0,C+,FAIL
22,43,41,76,45.5,182.0,45.5,C,FAIL
53,43,77,80,63.25,253.0,63.25,B,PASS
34,58,20,45,39.25,157.0,39.25,C,FAIL
41,49,79,79,62.0,248.0,62.0,B,PASS
53,29,29,56,41.75,167.0,41.75,C,FAIL
53,39,38,49,44.75,179.0,44.75,C,PASS
60,8,83,81,58.0,232.0,58.0,C+,FAIL
87,17,59,1,41.0,164.0,41.0,C,FAIL
5,90,50,84,57.25,229.0,57.25,C+,FAIL
33,26,34,61,38.5,154.0,38.5,C,FAIL
20,78,65,70,58.25,233.0,58.25,C+,FAIL
49,86,54,78,66.75,267.0,66.75,B,PASS
84,6,56,72,54.5,218.0,54.5,C+,FAIL
55,75,41,96,66.75,267.0,66.75,B,PASS
89,55,39,25,52.0,208.0,52.0,C+,FAIL
50,75,26,22,43.25,173.0,43.25,C,FAIL
35,15,60,66,44.0,176.0,44.0,C,FAIL
90,24,70,94,69.5,278.0,69.5,B,FAIL
60,40,29,1,32.5,130.0,32.5,NG,FAIL
65,28,4,56,38.25,153.0,38.25,C,FAIL
63,12,3,11,22.25,89.0,22.25,NG,FAIL
27,42,76,8,38.25,153.0,38.25,C,FAIL
2,73,18,69,40.5,162.0,40.5,C,FAIL
11,20,59,27,29.25,117.0,29.25,NG,FAIL
81,8,80,80,62.25,249.0,62.25,B,FAIL
48,68,73,94,70.75,283.0,70.75,B+,PASS
2,1,66,54,30.75,123.0,30.75,NG,FAIL
89,35,87,65,69.0,276.0,69.0,B,PASS
46,53,93,67,64.75,259.0,64.75,B,PASS
52,95,64,60,67.75,271.0,67.75,B,PASS
5,53,7,15,20.0,80.0,20.0,NG,FAIL
28,79,42,72,55.25,221.0,55.25,C+,FAIL
55,83,89,75,75.5,302.0,75.5,B+,PASS
8,86,46,60,50.0,200.0,50.0,C+,FAIL
63,47,95,92,74.25,297.0,74.25,B+,PASS
67,38,88,66,64.75,259.0,64.75,B,PASS
28,2,75,44,37.25,149.0,37.25,C,FAIL
11,68,36,82,49.25,197.0,49.25,C,FAIL
73,24,84,43,56.0,224.0,56.0,C+,FAIL
19,99,31,1,37.5,150.0,37.5,C,FAIL
85,98,76,84,85.75,343.0,85.75,A,PASS
11,79,34,80,51.0,204.0,51.0,C+,FAIL
66,48,76,64,63.5,254.0,63.5,B,PASS
83,72,5,61,55.25,221.0,55.25,C+,FAIL
31,32,30,0,23.25,93.0,23.25,NG,FAIL
54,98,73,0,56.25,225.0,56.25,C+,FAIL
63,26,81,11,45.25,181.0,45.25,C,FAIL
29,78,3,17,31.75,127.0,31.75,NG,FAIL
2,8,99,60,42.25,169.0,42.25,C,FAIL
53,49,22,31,38.75,155.0,38.75,C,FAIL
6,97,56,91,62.5,250.0,62.5,B,FAIL
96,34,22,41,48.25,193.0,48.25,C,FAIL
37,3,66,25,32.75,131.0,32.75,NG,FAIL
15,52,46,85,49.5,198.0,49.5,C,FAIL
70,44,6,7,31.75,127.0,31.75,NG,FAIL
68,29,64,38,49.75,199.0,49.75,C,FAIL
63,61,77,13,53.5,214.0,53.5,C+,FAIL
68,52,71,46,59.25,237.0,59.25,C+,PASS
60,42,58,42,50.5,202.0,50.5,C+,PASS
80,14,62,42,49.5,198.0,49.5,C,FAIL
4,22,14,75,28.75,115.0,28.75,NG,FAIL
8,75,37,60,45.0,180.0,45.0,C,FAIL
53,32,91,48,56.0,224.0,56.0,C+,FAIL
6,74,25,85,47.5,190.0,47.5,C,FAIL
31,50,61,28,42.5,170.0,42.5,C,FAIL
14,42,65,53,43.5,174.0,43.5,C,FAIL
74,94,97,18,70.75,283.0,70.75,B+,FAIL
46,44,58,22,42.5,170.0,42.5,C,FAIL
86,46,83,60,68.75,275.0,68.75,B,PASS
81,26,16,19,35.5,142.0,35.5,C,FAIL
57,23,60,94,58.5,234.0,58.5,C+,FAIL
11,98,12,24,36.25,145.0,36.25,C,FAIL
53,27,42,29,37.75,151.0,37.75,C,FAIL
13,68,10,15,26.5,106.0,26.5,NG,FAIL
31,94,46,97,67.0,268.0,67.0,B,FAIL
93,96,21,4,53.5,214.0,53.5,C+,FAIL
85,98,94,64,85.25,341.0,85.25,A,PASS
49,82,86,44,65.25,261.0,65.25,B,PASS
24,84,81,13,50.5,202.0,50.5,C+,FAIL
14,5,74,20,28.25,113.0,28.25,NG,FAIL
36,35,31,80,45.5,182.0,45.5,C,FAIL
53,65,54,66,59.5,238.0,59.5,C+,PASS
36,73,48,66,55.75,223.0,55.75,C+,PASS
21,27,22,30,25.0,100.0,25.0,NG,FAIL
85,74,11,61,57.75,231.0,57.75,C+,FAIL
77,82,47,17,55.75,223.0,55.75,C+,FAIL
65,88,87,0,60.0,240.0,60.0,B,FAIL
66,24,14,71,43.75,175.0,43.75,C,FAIL
98,35,79,28,60.0,240.0,60.0,B,FAIL
38,83,85,58,66.0,264.0,66.0,B,PASS
2,58,46,84,47.5,190.0,47.5,C,FAIL
2,48,5,19,18.5,74.0,18.5,NG,FAIL
63,53,41,73,57.5,230.0,57.5,C+,PASS
9,20,70,48,36.75,147.0,36.75,C,FAIL
69,69,42,9,47.25,189.0,47.25,C,FAIL
14,2,80,23,29.75,119.0,29.75,NG,FAIL
11,16,37,0,16.0,64.0,16.0,NG,FAIL
28,95,54,60,59.25,237.0,59.25,C+,FAIL
59,8,30,98,48.75,195.0,48.75,C,FAIL
56,60,20,79,53.75,215.0,53.75,C+,FAIL
75,58,82,33,62.0,248.0,62.0,B,FAIL
5,56,15,55,32.75,131.0,32.75,NG,FAIL
80,59,55,98,73.0,292.0,73.0,B+,PASS
75,28,50,9,40.5,162.0,40.5,C,FAIL
11,40,15,67,33.25,133.0,33.25,NG,FAIL
38,25,91,18,43.0,172.0,43.0,C,FAIL
51,21,8,7,21.75,87.0,21.75,NG,FAIL
94,88,23,29,58.5,234.0,58.5,C+,FAIL
10,44,27,48,32.25,129.0,32.25,NG,FAIL
22,58,5,39,31.0,124.0,31.0,NG,FAIL
15,59,89,99,65.5,262.0,65.5,B,FAIL
5,41,32,11,22.25,89.0,22.25,NG,FAIL
37,20,91,51,49.75,199.0,49.75,C,FAIL
25,73,89,35,55.5,222.0,55.5,C+,FAIL
52,40,79,10,45.25,181.0,45.25,C,FAIL
92,52,33,62,59.75,239.0,59.75,C+,FAIL
29,20,67,50,41.5,166.0,41.5,C,FAIL
3,91,40,58,48.0,192.0,48.0,C,FAIL
10,38,89,52,47.25,189.0,47.25,C,FAIL
7,95,75,34,52.75,211.0,52.75,C+,FAIL
53,57,98,40,62.0,248.0,62.0,B,PASS
65,22,70,89,61.5,246.0,61.5,B,FAIL
52,96,52,79,69.75,279.0,69.75,B,PASS
30,69,45,56,50.0,200.0,50.0,C+,FAIL
52,17,14,63,36.5,146.0,36.5,C,FAIL
66,87,93,96,85.5,342.0,85.5,A,PASS
92,43,44,88,66.75,267.0,66.75,B,PASS
66,8,88,5,41.75,167.0,41.75,C,FAIL
55,5,39,58,39.25,157.0,39.25,C,FAIL
40,8,26,54,32.0,128.0,32.0,NG,FAIL
2,90,94,77,65.75,263.0,65.75,B,FAIL
74,8,80,77,59.75,239.0,59.75,C+,FAIL
85,28,50,30,48.25,193.0,48.25,C,FAIL
87,16,39,39,45.25,181.0,45.25,C,FAIL
18,63,42,26,37.25,149.0,37.25,C,FAIL
65,35,6,14,30.0,120.0,30.0,NG,FAIL
86,96,62,31,68.75,275.0,68.75,B,FAIL
6,92,26,18,35.5,142.0,35.5,C,FAIL
66,63,20,74,55.75,223.0,55.75,C+,FAIL
87,57,52,99,73.75,295.0,73.75,B+,PASS
67,5,9,20,25.25,101.0,25.25,NG,FAIL
49,20,16,29,28.5,114.0,28.5,NG,FAIL
4,54,91,12,40.25,161.0,40.25,C,FAIL
13,76,17,28,33.5,134.0,33.5,NG,FAIL
8,71,76,38,48.25,193.0,48.25,C,FAIL
1,58,90,96,61.25,245.0,61.25,B,FAIL
34,40,4,42,30.0,120.0,30.0,NG,FAIL
15,17,11,60,25.75,103.0,25.75,NG,FAIL
21,38,17,4,20.0,80.0,20.0,NG,FAIL
37,26,37,89,47.25,189.0,47.25,C,FAIL
75,57,5,52,47.25,189.0,47.25,C,FAIL
92,52,73,60,69.25,277.0,69.25,B,PASS
19,84,0,2,26.25,105.0,26.25,NG,FAIL
51,27,51,89,54.5,218.0,54.5,C+,FAIL
62,50,82,78,68.0,272.0,68.0,B,PASS
49,78,33,73,58.25,233.0,58.25,C+,FAIL
50,2,76,81,52.25,209.0,52.25,C+,FAIL
81,49,75,86,72.75,291.0,72.75,B+,PASS
29,87,94,31,60.25,241.0,60.25,B,FAIL
2,89,72,93,64.0,256.0,64.0,B,FAIL
93,80,41,63,69.25,277.0,69.25,B,PASS
17,45,63,95,55.0,220.0,55.0,C+,FAIL
6,94,42,80,55.5,222.0,55.5,C+,FAIL
78,75,51,95,74.75,299.0,74.75,B+,PASS
67,85,13,84,62.25,249.0,62.25,B,FAIL
21,97,75,64,64.25,257.0,64.25,B,FAIL
10,26,89,58,45.75,183.0,45.75,C,FAIL
27,53,19,53,38.0,152.0,38.0,C,FAIL
22,31,88,24,41.25,165.0,41.25,C,FAIL
66,89,96,44,73.75,295.0,73.75,B+,PASS
66,49,68,71,63.5,254.0,63.5,B,PASS
3,3,38,39,20.75,83.0,20.75,NG,FAIL
72,1,2,40,28.75,115.0,28.75,NG,FAIL
63,60,81,32,59.0,236.0,59.0,C+,FAIL
15,5,98,87,51.25,205.0,51.25,C+,FAIL
56,93,2,2,38.25,153.0,38.25,C,FAIL
72,9,18,34,33.25,133.0,33.25,NG,FAIL
98,54,33,56,60.25,241.0,60.25,B,FAIL
88,56,91,23,64.5,258.0,64.5,B,FAIL
11,68,52,36,41.75,167.0,41.75,C,FAIL
53,4,37,89,45.75,183.0,45.75,C,FAIL
69,13,60,82,56.0,224.0,56.0,C+,FAIL
40,79,11,78,52.0,208.0,52.0,C+,FAIL
77,2,17,51,36.75,147.0,36.75,C,FAIL
44,65,23,38,42.5,170.0,42.5,C,FAIL
37,82,12,58,47.25,189.0,47.25,C,FAIL
21,61,31,72,46.25,185.0,46.25,C,FAIL
41,29,38,1,27.25,109.0,27.25,NG,FAIL
28,22,76,93,54.75,219.0,54.75,C+,FAIL
90,31,93,23,59.25,237.0,59.25,C+,FAIL
66,13,11,40,32.5,130.0,32.5,NG,FAIL
67,20,61,24,43.0,172.0,43.0,C,FAIL
16,61,80,27,46.0,184.0,46.0,C,FAIL
37,33,6,32,27.0,108.0,27.0,NG,FAIL
54,20,41,66,45.25,181.0,45.25,C,FAIL
86,1,64,26,44.25,177.0,44.25,C,FAIL
28,14,45,59,36.5,146.0,36.5,C,FAIL
9,0,97,23,32.25,129.0,32.25,NG,FAIL
66,16,53,46,45.25,181.0,45.25,C,FAIL
80,73,92,70,78.75,315.0,78.75,B+,PASS
66,66,52,75,64.75,259.0,64.75,B,PASS
60,26,88,49,55.75,223.0,55.75,C+,FAIL
94,60,63,41,64.5,258.0,64.5,B,PASS
66,72,74,51,65.75,263.0,65.75,B,PASS
52,59,17,12,35.0,140.0,35.0,C,FAIL
60,13,5,12,22.5,90.0,22.5,NG,FAIL
70,95,98,0,65.75,263.0,65.75,B,FAIL
45,70,46,8,42.25,169.0,42.25,C,FAIL
58,37,11,48,38.5,154.0,38.5,C,FAIL
76,67,26,44,53.25,213.0,53.25,C+,FAIL
90,59,91,98,84.5,338.0,84.5,A,PASS
37,30,65,80,53.0,212.0,53.0,C+,FAIL
53,46,93,1,48.25,193.0,48.25,C,FAIL
5,60,82,7,38.5,154.0,38.5,C,FAIL
35,14,12,73,33.5,134.0,33.5,NG,FAIL
64,0,45,13,30.5,122.0,30.5,NG,FAIL
82,55,78,61,69.0,276.0,69.0,B,PASS
36,3,78,24,35.25,141.0,35.25,C,FAIL
54,45,2,24,31.25,125.0,31.25,NG,FAIL
49,51,49,39,47.0,188.0,47.0,C,PASS
56,30,22,72,45.0,180.0,45.0,C,FAIL
27,60,30,44,40.25,161.0,40.25,C,FAIL
91,59,15,55,55.0,220.0,55.0,C+,FAIL
46,46,2,66,40.0,160.0,40.0,C,FAIL
86,92,6,41,56.25,225.0,56.25,C+,FAIL
0,15,32,33,20.0,80.0,20.0,NG,FAIL
0,23,60,15,24.5,98.0,24.5,NG,FAIL
29,6,79,82,49.0,196.0,49.0,C,FAIL
24,96,1,21,35.5,142.0,35.5,C,FAIL
86,63,76,70,73.75,295.0,73.75,B+,PASS
98,67,71,65,75.25,301.0,75.25,B+,PASS
63,47,67,58,58.75,235.0,58.75,C+,PASS
99,31,0,97,56.75,227.0,56.75,C+,FAIL
